location,iso_code,date,people_fully_vaccinated_per_hundred
Saint Vincent and the Grenadines,VCT,2021/12/4,
Saint Vincent and the Grenadines,VCT,2021/12/5,21.02
Saint Vincent and the Grenadines,VCT,2021/12/6,
Saint Vincent and the Grenadines,VCT,2021/12/7,21.49
Saint Vincent and the Grenadines,VCT,2021/12/8,
Saint Vincent and the Grenadines,VCT,2021/12/9,
Saint Vincent and the Grenadines,VCT,2021/12/10,21.73
Saint Vincent and the Grenadines,VCT,2021/12/11,
Saint Vincent and the Grenadines,VCT,2021/12/12,
Saint Vincent and the Grenadines,VCT,2021/12/13,
Saint Vincent and the Grenadines,VCT,2021/12/14,
Saint Vincent and the Grenadines,VCT,2021/12/15,
Saint Vincent and the Grenadines,VCT,2021/12/16,22.7
Saint Vincent and the Grenadines,VCT,2021/12/17,23.11
Saint Vincent and the Grenadines,VCT,2021/12/18,
Saint Vincent and the Grenadines,VCT,2021/12/19,
Saint Vincent and the Grenadines,VCT,2021/12/20,
Saint Vincent and the Grenadines,VCT,2021/12/21,
Saint Vincent and the Grenadines,VCT,2021/12/22,
Saint Vincent and the Grenadines,VCT,2021/12/23,
Saint Vincent and the Grenadines,VCT,2021/12/24,
Saint Vincent and the Grenadines,VCT,2021/12/25,
Saint Vincent and the Grenadines,VCT,2021/12/26,
Saint Vincent and the Grenadines,VCT,2021/12/27,
Saint Vincent and the Grenadines,VCT,2021/12/28,23.59
Saint Vincent and the Grenadines,VCT,2021/12/29,
Saint Vincent and the Grenadines,VCT,2021/12/30,
Saint Vincent and the Grenadines,VCT,2021/12/31,
Saint Vincent and the Grenadines,VCT,2022/1/1,
Saint Vincent and the Grenadines,VCT,2022/1/2,
Saint Vincent and the Grenadines,VCT,2022/1/3,
Saint Vincent and the Grenadines,VCT,2022/1/4,
Saint Vincent and the Grenadines,VCT,2022/1/5,
Saint Vincent and the Grenadines,VCT,2022/1/6,
Saint Vincent and the Grenadines,VCT,2022/1/7,
Saint Vincent and the Grenadines,VCT,2022/1/8,
Saint Vincent and the Grenadines,VCT,2022/1/9,
Saint Vincent and the Grenadines,VCT,2022/1/10,
Saint Vincent and the Grenadines,VCT,2022/1/11,
Saint Vincent and the Grenadines,VCT,2022/1/12,
Saint Vincent and the Grenadines,VCT,2022/1/13,
Saint Vincent and the Grenadines,VCT,2022/1/14,
Saint Vincent and the Grenadines,VCT,2022/1/15,
Saint Vincent and the Grenadines,VCT,2022/1/16,
Saint Vincent and the Grenadines,VCT,2022/1/17,
Saint Vincent and the Grenadines,VCT,2022/1/18,
Saint Vincent and the Grenadines,VCT,2022/1/19,
Saint Vincent and the Grenadines,VCT,2022/1/20,
Saint Vincent and the Grenadines,VCT,2022/1/21,
Saint Vincent and the Grenadines,VCT,2022/1/22,
Saint Vincent and the Grenadines,VCT,2022/1/23,
Saint Vincent and the Grenadines,VCT,2022/1/24,
Saint Vincent and the Grenadines,VCT,2022/1/25,
Saint Vincent and the Grenadines,VCT,2022/1/26,
Saint Vincent and the Grenadines,VCT,2022/1/27,24.62
Saint Vincent and the Grenadines,VCT,2022/1/28,
Saint Vincent and the Grenadines,VCT,2022/1/29,
Saint Vincent and the Grenadines,VCT,2022/1/30,
Saint Vincent and the Grenadines,VCT,2022/1/31,24.9
Saint Vincent and the Grenadines,VCT,2022/2/1,
Saint Vincent and the Grenadines,VCT,2022/2/2,25.12
Saint Vincent and the Grenadines,VCT,2022/2/3,25.14
Saint Vincent and the Grenadines,VCT,2022/2/4,
Saint Vincent and the Grenadines,VCT,2022/2/5,
Saint Vincent and the Grenadines,VCT,2022/2/6,
Saint Vincent and the Grenadines,VCT,2022/2/7,
Saint Vincent and the Grenadines,VCT,2022/2/8,25.76
Saint Vincent and the Grenadines,VCT,2022/2/9,25.8
Saint Vincent and the Grenadines,VCT,2022/2/10,25.85
Saint Vincent and the Grenadines,VCT,2022/2/11,
Saint Vincent and the Grenadines,VCT,2022/2/12,25.87
Saint Vincent and the Grenadines,VCT,2022/2/13,
Saint Vincent and the Grenadines,VCT,2022/2/14,25.88
Saint Vincent and the Grenadines,VCT,2022/2/15,
Saint Vincent and the Grenadines,VCT,2022/2/16,
Saint Vincent and the Grenadines,VCT,2022/2/17,
Saint Vincent and the Grenadines,VCT,2022/2/18,
Saint Vincent and the Grenadines,VCT,2022/2/19,26.1
Saint Vincent and the Grenadines,VCT,2022/2/20,26.1
Saint Vincent and the Grenadines,VCT,2022/2/21,
Saint Vincent and the Grenadines,VCT,2022/2/22,26.14
Saint Vincent and the Grenadines,VCT,2022/2/23,26.15
Saint Vincent and the Grenadines,VCT,2022/2/24,26.17
Saint Vincent and the Grenadines,VCT,2022/2/25,
Saint Vincent and the Grenadines,VCT,2022/2/26,26.18
Saint Vincent and the Grenadines,VCT,2022/2/27,
Saint Vincent and the Grenadines,VCT,2022/2/28,26.2
Saint Vincent and the Grenadines,VCT,2022/3/1,26.2
Saint Vincent and the Grenadines,VCT,2022/3/2,
Saint Vincent and the Grenadines,VCT,2022/3/3,
Saint Vincent and the Grenadines,VCT,2022/3/4,
Saint Vincent and the Grenadines,VCT,2022/3/5,
Saint Vincent and the Grenadines,VCT,2022/3/6,
Saint Vincent and the Grenadines,VCT,2022/3/7,26.42
Saint Vincent and the Grenadines,VCT,2022/3/8,26.45
Saint Vincent and the Grenadines,VCT,2022/3/9,26.78
Saint Vincent and the Grenadines,VCT,2022/3/10,26.84
Saint Vincent and the Grenadines,VCT,2022/3/11,26.85
Saint Vincent and the Grenadines,VCT,2022/3/12,
Saint Vincent and the Grenadines,VCT,2022/3/13,
Saint Vincent and the Grenadines,VCT,2022/3/14,26.85
Saint Vincent and the Grenadines,VCT,2022/3/15,
Saint Vincent and the Grenadines,VCT,2022/3/16,26.87
Saint Vincent and the Grenadines,VCT,2022/3/17,26.96
Saint Vincent and the Grenadines,VCT,2022/3/18,
Saint Vincent and the Grenadines,VCT,2022/3/19,
Saint Vincent and the Grenadines,VCT,2022/3/20,
Saint Vincent and the Grenadines,VCT,2022/3/21,27
Saint Vincent and the Grenadines,VCT,2022/3/22,27.04
Saint Vincent and the Grenadines,VCT,2022/3/23,27.06
Saint Vincent and the Grenadines,VCT,2022/3/24,27.07
Saint Vincent and the Grenadines,VCT,2022/3/25,
Saint Vincent and the Grenadines,VCT,2022/3/26,
Saint Vincent and the Grenadines,VCT,2022/3/27,
Saint Vincent and the Grenadines,VCT,2022/3/28,27.1
Saint Vincent and the Grenadines,VCT,2022/3/29,
Saint Vincent and the Grenadines,VCT,2022/3/30,
Saint Vincent and the Grenadines,VCT,2022/3/31,27.13
Saint Vincent and the Grenadines,VCT,2022/4/1,
Saint Vincent and the Grenadines,VCT,2022/4/2,
Saint Vincent and the Grenadines,VCT,2022/4/3,
Saint Vincent and the Grenadines,VCT,2022/4/4,27.15
Saint Vincent and the Grenadines,VCT,2022/4/5,
Saint Vincent and the Grenadines,VCT,2022/4/6,27.16
Saint Vincent and the Grenadines,VCT,2022/4/7,27.16
Samoa,WSM,2021/5/4,
Samoa,WSM,2021/5/5,
Samoa,WSM,2021/5/6,
Samoa,WSM,2021/5/7,
Samoa,WSM,2021/5/8,
Samoa,WSM,2021/5/9,
Samoa,WSM,2021/5/10,
Samoa,WSM,2021/5/11,
Samoa,WSM,2021/5/12,
Samoa,WSM,2021/5/13,
Samoa,WSM,2021/5/14,
Samoa,WSM,2021/5/15,
Samoa,WSM,2021/5/16,
Samoa,WSM,2021/5/17,
Samoa,WSM,2021/5/18,
Samoa,WSM,2021/5/19,
Samoa,WSM,2021/5/20,
Samoa,WSM,2021/5/21,
Samoa,WSM,2021/5/22,
Samoa,WSM,2021/5/23,
Samoa,WSM,2021/5/24,
Samoa,WSM,2021/5/25,
Samoa,WSM,2021/5/26,
Samoa,WSM,2021/5/27,
Samoa,WSM,2021/5/28,
Samoa,WSM,2021/5/29,
Samoa,WSM,2021/5/30,
Samoa,WSM,2021/5/31,
Samoa,WSM,2021/6/1,
Samoa,WSM,2021/6/2,
Samoa,WSM,2021/6/3,
Samoa,WSM,2021/6/4,
Samoa,WSM,2021/6/5,
Samoa,WSM,2021/6/6,
Samoa,WSM,2021/6/7,
Samoa,WSM,2021/6/8,
Samoa,WSM,2021/6/9,
Samoa,WSM,2021/6/10,
Samoa,WSM,2021/6/11,
Samoa,WSM,2021/6/12,
Samoa,WSM,2021/6/13,
Samoa,WSM,2021/6/14,
Samoa,WSM,2021/6/15,
Samoa,WSM,2021/6/16,
Samoa,WSM,2021/6/17,
Samoa,WSM,2021/6/18,
Samoa,WSM,2021/6/19,
Samoa,WSM,2021/6/20,
Samoa,WSM,2021/6/21,0.6
Samoa,WSM,2021/6/22,
Samoa,WSM,2021/6/23,
Samoa,WSM,2021/6/24,
Samoa,WSM,2021/6/25,
Samoa,WSM,2021/6/26,
Samoa,WSM,2021/6/27,
Samoa,WSM,2021/6/28,
Samoa,WSM,2021/6/29,2.56
Samoa,WSM,2021/6/30,
Samoa,WSM,2021/7/1,
Samoa,WSM,2021/7/2,
Samoa,WSM,2021/7/3,
Samoa,WSM,2021/7/4,
Samoa,WSM,2021/7/5,
Samoa,WSM,2021/7/6,4.62
Samoa,WSM,2021/7/7,
Samoa,WSM,2021/7/8,
Samoa,WSM,2021/7/9,
Samoa,WSM,2021/7/10,
Samoa,WSM,2021/7/11,
Samoa,WSM,2021/7/12,
Samoa,WSM,2021/7/13,
Samoa,WSM,2021/7/14,
Samoa,WSM,2021/7/15,
Samoa,WSM,2021/7/16,
Samoa,WSM,2021/7/17,
Samoa,WSM,2021/7/18,
Samoa,WSM,2021/7/19,
Samoa,WSM,2021/7/20,7.82
Samoa,WSM,2021/7/21,
Samoa,WSM,2021/7/22,
Samoa,WSM,2021/7/23,
Samoa,WSM,2021/7/24,
Samoa,WSM,2021/7/25,
Samoa,WSM,2021/7/26,
Samoa,WSM,2021/7/27,10.53
Samoa,WSM,2021/7/28,
Samoa,WSM,2021/7/29,
Samoa,WSM,2021/7/30,
Samoa,WSM,2021/7/31,
Samoa,WSM,2021/8/1,
Samoa,WSM,2021/8/2,12.69
Samoa,WSM,2021/8/3,
Samoa,WSM,2021/8/4,
Samoa,WSM,2021/8/5,
Samoa,WSM,2021/8/6,
Samoa,WSM,2021/8/7,
Samoa,WSM,2021/8/8,
Samoa,WSM,2021/8/9,14.32
Samoa,WSM,2021/8/10,
Samoa,WSM,2021/8/11,
Samoa,WSM,2021/8/12,
Samoa,WSM,2021/8/13,
Samoa,WSM,2021/8/14,
Samoa,WSM,2021/8/15,
Samoa,WSM,2021/8/16,16.08
Samoa,WSM,2021/8/17,
Samoa,WSM,2021/8/18,
Samoa,WSM,2021/8/19,
Samoa,WSM,2021/8/20,
Samoa,WSM,2021/8/21,
Samoa,WSM,2021/8/22,
Samoa,WSM,2021/8/23,18.75
Samoa,WSM,2021/8/24,
Samoa,WSM,2021/8/25,
Samoa,WSM,2021/8/26,
Samoa,WSM,2021/8/27,
Samoa,WSM,2021/8/28,
Samoa,WSM,2021/8/29,
Samoa,WSM,2021/8/30,
Samoa,WSM,2021/8/31,20.96
Samoa,WSM,2021/9/1,
Samoa,WSM,2021/9/2,
Samoa,WSM,2021/9/3,
Samoa,WSM,2021/9/4,
Samoa,WSM,2021/9/5,
Samoa,WSM,2021/9/6,
Samoa,WSM,2021/9/7,21.74
Samoa,WSM,2021/9/8,
Samoa,WSM,2021/9/9,
Samoa,WSM,2021/9/10,
Samoa,WSM,2021/9/11,
Samoa,WSM,2021/9/12,
Samoa,WSM,2021/9/13,
Samoa,WSM,2021/9/14,22.75
Samoa,WSM,2021/9/15,
Samoa,WSM,2021/9/16,
Samoa,WSM,2021/9/17,
Samoa,WSM,2021/9/18,
Samoa,WSM,2021/9/19,
Samoa,WSM,2021/9/20,
Samoa,WSM,2021/9/21,25.12
Samoa,WSM,2021/9/22,
Samoa,WSM,2021/9/23,
Samoa,WSM,2021/9/24,
Samoa,WSM,2021/9/25,
Samoa,WSM,2021/9/26,
Samoa,WSM,2021/9/27,
Samoa,WSM,2021/9/28,28.79
Samoa,WSM,2021/9/29,
Samoa,WSM,2021/9/30,
Samoa,WSM,2021/10/1,
Samoa,WSM,2021/10/2,
Samoa,WSM,2021/10/3,
Samoa,WSM,2021/10/4,
Samoa,WSM,2021/10/5,
Samoa,WSM,2021/10/6,
Samoa,WSM,2021/10/7,
Samoa,WSM,2021/10/8,
Samoa,WSM,2021/10/9,
Samoa,WSM,2021/10/10,
Samoa,WSM,2021/10/11,
Samoa,WSM,2021/10/12,
Samoa,WSM,2021/10/13,
Samoa,WSM,2021/10/14,
Samoa,WSM,2021/10/15,
Samoa,WSM,2021/10/16,
Samoa,WSM,2021/10/17,
Samoa,WSM,2021/10/18,36.63
Samoa,WSM,2021/10/19,
Samoa,WSM,2021/10/20,
Samoa,WSM,2021/10/21,
Samoa,WSM,2021/10/22,
Samoa,WSM,2021/10/23,
Samoa,WSM,2021/10/24,
Samoa,WSM,2021/10/25,39.27
Samoa,WSM,2021/10/26,
Samoa,WSM,2021/10/27,
Samoa,WSM,2021/10/28,
Samoa,WSM,2021/10/29,
Samoa,WSM,2021/10/30,
Samoa,WSM,2021/10/31,
Samoa,WSM,2021/11/1,40.88
Samoa,WSM,2021/11/2,
Samoa,WSM,2021/11/3,
Samoa,WSM,2021/11/4,
Samoa,WSM,2021/11/5,
Samoa,WSM,2021/11/6,
Samoa,WSM,2021/11/7,
Samoa,WSM,2021/11/8,42.1
Samoa,WSM,2021/11/9,
Samoa,WSM,2021/11/10,
Samoa,WSM,2021/11/11,
Samoa,WSM,2021/11/12,
Samoa,WSM,2021/11/13,
Samoa,WSM,2021/11/14,
Samoa,WSM,2021/11/15,43.09
Samoa,WSM,2021/11/16,
Samoa,WSM,2021/11/17,
Samoa,WSM,2021/11/18,
Samoa,WSM,2021/11/19,
Samoa,WSM,2021/11/20,
Samoa,WSM,2021/11/21,
Samoa,WSM,2021/11/22,
Samoa,WSM,2021/11/23,
Samoa,WSM,2021/11/24,
Samoa,WSM,2021/11/25,
Samoa,WSM,2021/11/26,
Samoa,WSM,2021/11/27,
Samoa,WSM,2021/11/28,
Samoa,WSM,2021/11/29,
Samoa,WSM,2021/11/30,54.39
Samoa,WSM,2021/12/1,
Samoa,WSM,2021/12/2,
Samoa,WSM,2021/12/3,
Samoa,WSM,2021/12/4,
Samoa,WSM,2021/12/5,
Samoa,WSM,2021/12/6,
Samoa,WSM,2021/12/7,
Samoa,WSM,2021/12/8,
Samoa,WSM,2021/12/9,
Samoa,WSM,2021/12/10,
Samoa,WSM,2021/12/11,
Samoa,WSM,2021/12/12,
Samoa,WSM,2021/12/13,60.73
Samoa,WSM,2021/12/14,
Samoa,WSM,2021/12/15,
Samoa,WSM,2021/12/16,
Samoa,WSM,2021/12/17,
Samoa,WSM,2021/12/18,
Samoa,WSM,2021/12/19,
Samoa,WSM,2021/12/20,60.84
Samoa,WSM,2021/12/21,
Samoa,WSM,2021/12/22,
Samoa,WSM,2021/12/23,
Samoa,WSM,2021/12/24,
Samoa,WSM,2021/12/25,
Samoa,WSM,2021/12/26,
Samoa,WSM,2021/12/27,
Samoa,WSM,2021/12/28,
Samoa,WSM,2021/12/29,
Samoa,WSM,2021/12/30,
Samoa,WSM,2021/12/31,
Samoa,WSM,2022/1/1,
Samoa,WSM,2022/1/2,
Samoa,WSM,2022/1/3,
Samoa,WSM,2022/1/4,
Samoa,WSM,2022/1/5,
Samoa,WSM,2022/1/6,
Samoa,WSM,2022/1/7,
Samoa,WSM,2022/1/8,
Samoa,WSM,2022/1/9,
Samoa,WSM,2022/1/10,
Samoa,WSM,2022/1/11,61.31
Samoa,WSM,2022/1/12,
Samoa,WSM,2022/1/13,
Samoa,WSM,2022/1/14,
Samoa,WSM,2022/1/15,
Samoa,WSM,2022/1/16,
Samoa,WSM,2022/1/17,
Samoa,WSM,2022/1/18,61.69
Samoa,WSM,2022/1/19,
Samoa,WSM,2022/1/20,
Samoa,WSM,2022/1/21,
Samoa,WSM,2022/1/22,
Samoa,WSM,2022/1/23,
Samoa,WSM,2022/1/24,62.25
Samoa,WSM,2022/1/25,
Samoa,WSM,2022/1/26,
Samoa,WSM,2022/1/27,
Samoa,WSM,2022/1/28,
Samoa,WSM,2022/1/29,
Samoa,WSM,2022/1/30,
Samoa,WSM,2022/1/31,
Samoa,WSM,2022/2/1,
Samoa,WSM,2022/2/2,
Samoa,WSM,2022/2/3,
Samoa,WSM,2022/2/4,
Samoa,WSM,2022/2/5,
Samoa,WSM,2022/2/6,
Samoa,WSM,2022/2/7,
Samoa,WSM,2022/2/8,
Samoa,WSM,2022/2/9,
Samoa,WSM,2022/2/10,
Samoa,WSM,2022/2/11,
Samoa,WSM,2022/2/12,
Samoa,WSM,2022/2/13,
Samoa,WSM,2022/2/14,64.88
Samoa,WSM,2022/2/15,
Samoa,WSM,2022/2/16,
Samoa,WSM,2022/2/17,
Samoa,WSM,2022/2/18,
Samoa,WSM,2022/2/19,
Samoa,WSM,2022/2/20,
Samoa,WSM,2022/2/21,65.1
Samoa,WSM,2022/2/22,
Samoa,WSM,2022/2/23,
Samoa,WSM,2022/2/24,
Samoa,WSM,2022/2/25,
Samoa,WSM,2022/2/26,
Samoa,WSM,2022/2/27,
Samoa,WSM,2022/2/28,
Samoa,WSM,2022/3/1,
Samoa,WSM,2022/3/2,
Samoa,WSM,2022/3/3,
Samoa,WSM,2022/3/4,
Samoa,WSM,2022/3/5,
Samoa,WSM,2022/3/6,
Samoa,WSM,2022/3/7,
Samoa,WSM,2022/3/8,
Samoa,WSM,2022/3/9,
Samoa,WSM,2022/3/10,
Samoa,WSM,2022/3/11,
Samoa,WSM,2022/3/12,
Samoa,WSM,2022/3/13,
Samoa,WSM,2022/3/14,
Samoa,WSM,2022/3/15,
Samoa,WSM,2022/3/16,
Samoa,WSM,2022/3/17,
Samoa,WSM,2022/3/18,
Samoa,WSM,2022/3/19,
Samoa,WSM,2022/3/20,
Samoa,WSM,2022/3/21,65.47
Samoa,WSM,2022/3/22,
Samoa,WSM,2022/3/23,
Samoa,WSM,2022/3/24,
Samoa,WSM,2022/3/25,
Samoa,WSM,2022/3/26,
Samoa,WSM,2022/3/27,
Samoa,WSM,2022/3/28,
Samoa,WSM,2022/3/29,
Samoa,WSM,2022/3/30,
Samoa,WSM,2022/3/31,
Samoa,WSM,2022/4/1,
Samoa,WSM,2022/4/2,
Samoa,WSM,2022/4/3,
Samoa,WSM,2022/4/4,65.96
Samoa,WSM,2022/4/5,
Samoa,WSM,2022/4/6,
Samoa,WSM,2022/4/7,
Samoa,WSM,2022/4/8,
Samoa,WSM,2022/4/9,
Samoa,WSM,2022/4/10,
Samoa,WSM,2022/4/11,68.44
San Marino,SMR,2021/2/27,
San Marino,SMR,2021/2/28,
San Marino,SMR,2021/3/1,
San Marino,SMR,2021/3/2,
San Marino,SMR,2021/3/3,
San Marino,SMR,2021/3/4,
San Marino,SMR,2021/3/5,
San Marino,SMR,2021/3/6,
San Marino,SMR,2021/3/7,
San Marino,SMR,2021/3/8,
San Marino,SMR,2021/3/9,
San Marino,SMR,2021/3/10,
San Marino,SMR,2021/3/11,
San Marino,SMR,2021/3/12,
San Marino,SMR,2021/3/13,
San Marino,SMR,2021/3/14,
San Marino,SMR,2021/3/15,
San Marino,SMR,2021/3/16,
San Marino,SMR,2021/3/17,
San Marino,SMR,2021/3/18,0.09
San Marino,SMR,2021/3/19,0.1
San Marino,SMR,2021/3/20,
San Marino,SMR,2021/3/21,
San Marino,SMR,2021/3/22,0.76
San Marino,SMR,2021/3/23,1.49
San Marino,SMR,2021/3/24,2.51
San Marino,SMR,2021/3/25,
San Marino,SMR,2021/3/26,4.93
San Marino,SMR,2021/3/27,
San Marino,SMR,2021/3/28,
San Marino,SMR,2021/3/29,
San Marino,SMR,2021/3/30,8.76
San Marino,SMR,2021/3/31,10.36
San Marino,SMR,2021/4/1,
San Marino,SMR,2021/4/2,12.12
San Marino,SMR,2021/4/3,13.66
San Marino,SMR,2021/4/4,
San Marino,SMR,2021/4/5,
San Marino,SMR,2021/4/6,15.48
San Marino,SMR,2021/4/7,17.41
San Marino,SMR,2021/4/8,19.56
San Marino,SMR,2021/4/9,21.23
San Marino,SMR,2021/4/10,22.65
San Marino,SMR,2021/4/11,
San Marino,SMR,2021/4/12,
San Marino,SMR,2021/4/13,24.69
San Marino,SMR,2021/4/14,
San Marino,SMR,2021/4/15,24.8
San Marino,SMR,2021/4/16,24.8
San Marino,SMR,2021/4/17,24.82
San Marino,SMR,2021/4/18,24.83
San Marino,SMR,2021/4/19,
San Marino,SMR,2021/4/20,25.21
San Marino,SMR,2021/4/21,25.41
San Marino,SMR,2021/4/22,25.45
San Marino,SMR,2021/4/23,25.45
San Marino,SMR,2021/4/24,
San Marino,SMR,2021/4/25,
San Marino,SMR,2021/4/26,25.47
San Marino,SMR,2021/4/27,25.47
San Marino,SMR,2021/4/28,
San Marino,SMR,2021/4/29,25.58
San Marino,SMR,2021/4/30,
San Marino,SMR,2021/5/1,
San Marino,SMR,2021/5/2,26.4
San Marino,SMR,2021/5/3,
San Marino,SMR,2021/5/4,28.79
San Marino,SMR,2021/5/5,31.44
San Marino,SMR,2021/5/6,
San Marino,SMR,2021/5/7,37.11
San Marino,SMR,2021/5/8,
San Marino,SMR,2021/5/9,
San Marino,SMR,2021/5/10,
San Marino,SMR,2021/5/11,
San Marino,SMR,2021/5/12,
San Marino,SMR,2021/5/13,
San Marino,SMR,2021/5/14,
San Marino,SMR,2021/5/15,
San Marino,SMR,2021/5/16,
San Marino,SMR,2021/5/17,
San Marino,SMR,2021/5/18,
San Marino,SMR,2021/5/19,
San Marino,SMR,2021/5/20,
San Marino,SMR,2021/5/21,
San Marino,SMR,2021/5/22,
San Marino,SMR,2021/5/23,60.8
San Marino,SMR,2021/5/24,60.81
San Marino,SMR,2021/5/25,61.56
San Marino,SMR,2021/5/26,61.56
San Marino,SMR,2021/5/27,61.57
San Marino,SMR,2021/5/28,
San Marino,SMR,2021/5/29,
San Marino,SMR,2021/5/30,61.62
San Marino,SMR,2021/5/31,62.79
San Marino,SMR,2021/6/1,62.79
San Marino,SMR,2021/6/2,
San Marino,SMR,2021/6/3,62.79
San Marino,SMR,2021/6/4,
San Marino,SMR,2021/6/5,
San Marino,SMR,2021/6/6,62.79
San Marino,SMR,2021/6/7,63.45
San Marino,SMR,2021/6/8,
San Marino,SMR,2021/6/9,
San Marino,SMR,2021/6/10,
San Marino,SMR,2021/6/11,
San Marino,SMR,2021/6/12,
San Marino,SMR,2021/6/13,
San Marino,SMR,2021/6/14,
San Marino,SMR,2021/6/15,
San Marino,SMR,2021/6/16,
San Marino,SMR,2021/6/17,
San Marino,SMR,2021/6/18,
San Marino,SMR,2021/6/19,
San Marino,SMR,2021/6/20,
San Marino,SMR,2021/6/21,
San Marino,SMR,2021/6/22,
San Marino,SMR,2021/6/23,
San Marino,SMR,2021/6/24,
San Marino,SMR,2021/6/25,
San Marino,SMR,2021/6/26,
San Marino,SMR,2021/6/27,
San Marino,SMR,2021/6/28,
San Marino,SMR,2021/6/29,
San Marino,SMR,2021/6/30,
San Marino,SMR,2021/7/1,
San Marino,SMR,2021/7/2,
San Marino,SMR,2021/7/3,
San Marino,SMR,2021/7/4,
San Marino,SMR,2021/7/5,
San Marino,SMR,2021/7/6,
San Marino,SMR,2021/7/7,
San Marino,SMR,2021/7/8,
San Marino,SMR,2021/7/9,
San Marino,SMR,2021/7/10,
San Marino,SMR,2021/7/11,
San Marino,SMR,2021/7/12,
San Marino,SMR,2021/7/13,
San Marino,SMR,2021/7/14,
San Marino,SMR,2021/7/15,
San Marino,SMR,2021/7/16,
San Marino,SMR,2021/7/17,
San Marino,SMR,2021/7/18,
San Marino,SMR,2021/7/19,
San Marino,SMR,2021/7/20,
San Marino,SMR,2021/7/21,
San Marino,SMR,2021/7/22,
San Marino,SMR,2021/7/23,
San Marino,SMR,2021/7/24,
San Marino,SMR,2021/7/25,
San Marino,SMR,2021/7/26,
San Marino,SMR,2021/7/27,
San Marino,SMR,2021/7/28,
San Marino,SMR,2021/7/29,
San Marino,SMR,2021/7/30,
San Marino,SMR,2021/7/31,
San Marino,SMR,2021/8/1,
San Marino,SMR,2021/8/2,
San Marino,SMR,2021/8/3,
San Marino,SMR,2021/8/4,
San Marino,SMR,2021/8/5,
San Marino,SMR,2021/8/6,
San Marino,SMR,2021/8/7,
San Marino,SMR,2021/8/8,
San Marino,SMR,2021/8/9,
San Marino,SMR,2021/8/10,
San Marino,SMR,2021/8/11,
San Marino,SMR,2021/8/12,
San Marino,SMR,2021/8/13,
San Marino,SMR,2021/8/14,
San Marino,SMR,2021/8/15,
San Marino,SMR,2021/8/16,
San Marino,SMR,2021/8/17,
San Marino,SMR,2021/8/18,
San Marino,SMR,2021/8/19,
San Marino,SMR,2021/8/20,
San Marino,SMR,2021/8/21,
San Marino,SMR,2021/8/22,
San Marino,SMR,2021/8/23,
San Marino,SMR,2021/8/24,
San Marino,SMR,2021/8/25,
San Marino,SMR,2021/8/26,
San Marino,SMR,2021/8/27,
San Marino,SMR,2021/8/28,
San Marino,SMR,2021/8/29,
San Marino,SMR,2021/8/30,
San Marino,SMR,2021/8/31,
San Marino,SMR,2021/9/1,
San Marino,SMR,2021/9/2,
San Marino,SMR,2021/9/3,
San Marino,SMR,2021/9/4,
San Marino,SMR,2021/9/5,
San Marino,SMR,2021/9/6,
San Marino,SMR,2021/9/7,
San Marino,SMR,2021/9/8,
San Marino,SMR,2021/9/9,
San Marino,SMR,2021/9/10,
San Marino,SMR,2021/9/11,
San Marino,SMR,2021/9/12,
San Marino,SMR,2021/9/13,
San Marino,SMR,2021/9/14,
San Marino,SMR,2021/9/15,
San Marino,SMR,2021/9/16,
San Marino,SMR,2021/9/17,
San Marino,SMR,2021/9/18,
San Marino,SMR,2021/9/19,
San Marino,SMR,2021/9/20,
San Marino,SMR,2021/9/21,
San Marino,SMR,2021/9/22,
San Marino,SMR,2021/9/23,
San Marino,SMR,2021/9/24,
San Marino,SMR,2021/9/25,
San Marino,SMR,2021/9/26,
San Marino,SMR,2021/9/27,
San Marino,SMR,2021/9/28,
San Marino,SMR,2021/9/29,
San Marino,SMR,2021/9/30,
San Marino,SMR,2021/10/1,
San Marino,SMR,2021/10/2,
San Marino,SMR,2021/10/3,
San Marino,SMR,2021/10/4,
San Marino,SMR,2021/10/5,
San Marino,SMR,2021/10/6,
San Marino,SMR,2021/10/7,
San Marino,SMR,2021/10/8,
San Marino,SMR,2021/10/9,
San Marino,SMR,2021/10/10,
San Marino,SMR,2021/10/11,
San Marino,SMR,2021/10/12,
San Marino,SMR,2021/10/13,
San Marino,SMR,2021/10/14,
San Marino,SMR,2021/10/15,
San Marino,SMR,2021/10/16,
San Marino,SMR,2021/10/17,
San Marino,SMR,2021/10/18,
San Marino,SMR,2021/10/19,
San Marino,SMR,2021/10/20,
San Marino,SMR,2021/10/21,
San Marino,SMR,2021/10/22,
San Marino,SMR,2021/10/23,
San Marino,SMR,2021/10/24,
San Marino,SMR,2021/10/25,
San Marino,SMR,2021/10/26,
San Marino,SMR,2021/10/27,
San Marino,SMR,2021/10/28,
San Marino,SMR,2021/10/29,
San Marino,SMR,2021/10/30,
San Marino,SMR,2021/10/31,
San Marino,SMR,2021/11/1,
San Marino,SMR,2021/11/2,
San Marino,SMR,2021/11/3,
San Marino,SMR,2021/11/4,
San Marino,SMR,2021/11/5,
San Marino,SMR,2021/11/6,
San Marino,SMR,2021/11/7,
San Marino,SMR,2021/11/8,
San Marino,SMR,2021/11/9,
San Marino,SMR,2021/11/10,
San Marino,SMR,2021/11/11,
San Marino,SMR,2021/11/12,
San Marino,SMR,2021/11/13,
